OBJECTID,ID,NAME,PSTART,PEND,SW_DIRECT,LENGTH,WIDTH_U,WIDTH_C,SW_LENG,SW_WTH,SWD_WTH,SWT_WTH,SWW_WTH,SW_PAVE,SHAPE_AR,SW_AREA,SW_BK_L,SW_BK_B,SW_BK_E,SW_BK_P,SW_BK_O,SW_HOLE,SW_TREE,SW_RAMP,SW_CARRAMP,BLOK_NAME,ARCADE,AC_EVEN,U_OFFICE,U_WIDTH,BC_PLACE,BC_WIDTH,MEMO,SW_BRKRAT,SW_PAVE_C,SW_PASS,SW_USES,COUNTY_NA,VILL_NAME,KEY_DATE,MOD_DATE,MOD_Account,Egn_YN,Egn_ID,Egn_Year,Shape.STArea(),Shape.STLength()
8946,WK_2806,南華路一段,南華大學汽車專用道,南華大學機車專用道,1,87.25,16.3,12,61.3,2.15,0,2.15,2.15,高壓混凝土磚,131.8,0,4,0,0,0,0,0,0,N,0,車阻淨寬不足0.9,,,,0,0,0,,0,1,2,7,嘉義縣,大林鎮,1410998400000,1414540800000,10000A,,,,108.13737139192,144.99450439444
8947,WK_2786,新興街,大林公園南側,民權路,2,298.45,17.9,14.6,260.8,3.3,1.5,1.8,1.25,高壓混凝土磚,860.64,137.64,0,0,0,0,17,0,32,7,5,N,,,,0,0,,,0,1,1,7,嘉義縣,大林鎮,1410912000000,1543239900000,10000A,是,1065500030210044070,2017,932.22019002915,489.93673651352
8948,WK_2787,民權路,莊敬街,育英街,1,131.6,14.87,13.7,112.9,1.17,0,1.17,1.17,高壓混凝土磚,132.09,0,4,1,0,0,0,0,0,4,1,N,,,,0,0,0,,0,1,1,5,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,202.68027186835,235.31907814196
8949,WK_2788,忠孝路,明華路,民生北路,1,315.4,35.1,25.5,153.05,4.7,1.25,3.45,3.45,金錢磚,719.34,28.13,11,0,0,0,0,38,18,2,0,中古車停放,,,,0,0,0,,0,1,2,7,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,835.86656732471,313.08233764387
8950,WK_2789,忠孝路,民生北路,西榮路,1,329.7,35.3,25.4,298.5,5,1.25,3.75,3.75,金錢磚,149.25,42.5,14,0,0,0,0,76,34,1,0,N,,,,0,0,0,有導盲磚,25.13,1,1,7,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,1848.6061569951,607.48748519126
8951,WK_2791,忠孝路,明華路,民生北路,2,315.4,35.1,25.5,123.2,4.9,1.25,3.65,3.65,金錢磚,603.68,12.5,3,0,0,0,0,25,8,N,1,中古車停放,,,,0,0,0,,0,1,4,7,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,426.99340249018,249.93039764648
8952,WK_2792,忠孝路,西榮路,祥和路,1,318,34.9,25.5,286.1,4.7,1.25,3.45,3.45,金錢磚,1344.67,48.75,4,0,0,0,0,80,30,2,0,雜物,,,,0,0,0,,0,1,4,3,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,1252.9712439006,580.86696475453
8953,WK_2793,忠孝路,祥和路,中正路,1,207.1,35.3,25.3,176.9,5.1,1.2,3.9,3.9,金錢磚,902.19,29.64,7,0,0,0,0,47,19,2,0,民車,,,,0,0,0,,8.98,1,2,3,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,380.13534553946,338.63029038367
8954,WK_2794,中正路,中正路,中山路,1,75.6,35.2,25.2,58.7,5,1.2,3.8,3.8,金錢磚,293.5,7.8,1,0,0,0,0,14,5,2,0,民車,,,,0,0,0,,0,1,3,3,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,154.4695985993,138.35485579895
8955,WK_2779,中正路,明華路,仁愛路,2,114,29.4,14.5,88.1,14.9,0,14.9,2.32,高壓混凝土磚,1312.69,268.68,2,0,1,0,2,0,13,N,0,N,,,,0,0,0,,0,1,1,5,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,394.90123152883,165.1789346878
8956,WK_2776,祥和路,中興一路,西榮路,1,147.75,25.3,21.3,124.56,2.7,1.2,1.2,1.5,高壓混凝土磚,249.12,7.2,8,0,0,0,0,18,9,6,1,店家私設圍牆,,,,0,0,,,0.84,1,4,3,嘉義縣,大林鎮,1410825600000,1543246140000,10000A,是,107G201020110042210,2018,425.14816164233,255.59499964896
8957,WK_2777,祥和路,西榮路,忠孝路,1,89.5,25.3,21.3,46.7,2.7,1.2,0.8,1.5,高壓混凝土磚,93.4,4.32,4,0,0,0,0,10,4,4,0,N,,,,2.46,0,,,24.41,1,1,3,嘉義縣,大林鎮,1410825600000,1543246800000,10000A,是,107G201020110042210,2018,116.83609345524,109.7307155566
8958,WK_2778,祥和路,西榮路,忠孝路,2,84.42,25.3,21.3,40,2.7,1.2,1.1,1.5,高壓混凝土磚,80,4.54,2,1,0,0,0,8,4,4,0,N,,,,0,0,,,0,1,1,3,嘉義縣,大林鎮,1410825600000,1543246860000,10000A,是,107G201020110042210,2018,76.340521398848,81.05236535491
8959,WK_2781,大林火車站東側前道路,新興街,新興街104巷10弄,2,348,21.12,16.2,294.5,1.9,0.9,1.9,1,高壓混凝土磚,559.55,35.27,0,0,0,3,1,0,5,4,1,N,,,,0,0,0,,0,1,1,6,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,1345.0184480704,618.06516185486
8960,WK_2782,民權路,新興街104巷,大林鎮立游泳池,2,96.4,28.94,20.2,64.7,3.5,0,3.5,3.5,高壓混凝土磚,226.45,0,0,0,0,0,0,0,0,2,0,N,,,,0,0,0,,0,1,1,7,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,78.082903508888,113.0220343053
8961,WK_2783,大林火車站東側前道路,新興街,民權路,1,106.1,29.12,24.2,76.35,3.02,1,2.02,2.02,高壓混凝土磚,230.58,18.6,0,0,0,0,0,0,6,2,1,N,,,,0,0,0,,0,1,1,7,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,177.25923381624,147.80288779097
8962,WK_2784,新興街,大林火車站東側前道路,運動公園西側出入口,2,169.6,16.22,13.2,148.6,3.02,1.25,1.77,1.77,高壓混凝土磚,448.77,32.81,0,0,0,0,0,1,21,3,1,N,,,,0,0,0,,0,1,1,7,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,617.69216144626,312.28574894772
8963,WK_2795,忠孝路,忠孝路593巷,中山路,2,273.2,35.3,25.3,262.4,4.9,1.3,3.6,3.6,金錢磚,1285.76,42.12,19,0,0,0,0,67,27,1,0,招牌盆栽,,,,0,0,0,,0.47,1,3,3,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,593.03645920601,509.61726959609
8964,WK_2797,中正路,中山路,東榮街,1,54.95,34.3,25.4,44.7,4.2,1.1,3.1,1.5,金錢磚,187.74,8.58,5,0,0,0,0,10,6,2,0,居民私物,,,,0,0,0,,0,1,4,3,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,51.661500132829,97.872094436436
8965,WK_2798,中正路,東榮街,中正路,1,242.65,35.2,25.5,210,5,1.3,3.7,3.7,金錢磚,1050,27.03,10,1,0,0,0,57,17,N,0,民車,,,,0,0,0,,5.71,1,3,3,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,956.50861454482,448.5198716133
8966,WK_2799,中正路,中正路,大林橋,1,95.5,35.2,25.5,73.7,4.7,0,4.7,4.7,金錢磚,346.39,0,1,0,0,0,0,15,1,2,1,N,,,,0,0,0,,0,1,1,3,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,128.27601336677,161.44116791009
8967,WK_2800,中正路,中山路,中正路735巷,2,278.25,34.3,25.4,261.8,4.7,1.3,3.4,3.4,金錢磚,1230.46,47.32,9,0,0,0,0,63,28,N,1,民車,,,,0,0,0,,4.55,1,3,3,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,658.18815670893,526.16846669589
8968,WK_2801,中正路,忠孝路,祥和路1號,2,652.29,25.55,21.35,621.4,2.1,1.1,1,1,高壓混凝土磚,1304.94,6.09,52,1,0,0,0,90,44,6,5,私設斜坡,,,,0,0,0,,0.92,1,4,3,嘉義縣,大林鎮,1410998400000,1418083200000,10000A,是,107G201020110042490,2018,2743.4200205846,1226.8585382666
8969,WK_2802,中正路,忠孝路,中正路230巷,1,644.39,25.55,21.35,550.8,2.1,1,1.1,1.1,高壓混凝土磚,1156.68,69.04,45,0,0,0,0,66,37,3,3,私設斜坡,,,,0,0,0,,0.89,1,4,3,嘉義縣,大林鎮,1410998400000,1418083200000,10000A,是,107G201020110042490,2018,3966.1354022537,1227.7182694192
8970,WK_2803,南華大學汽車專用道,南華路一段,南華大學正門,1,205.9,15.1,10.1,176.8,2.5,0.7,1.8,0.9,高壓混凝土磚,442,82.73,13,0,0,0,2,2,21,1,0,N,,,,0,0,0,,4.98,1,1,5,嘉義縣,大林鎮,1410998400000,1418083200000,10000A,,,,316.97484499162,415.5572980323
8971,WK_2768,明華路,祥和路,中正路,2,152.1,23,15.1,103,7.9,0,2.9,1.9,連鎖磚,298.7,0,20,0,0,0,0,0,1,2,1,N,,,,0,0,0,,0,1,1,5,嘉義縣,大林鎮,1410825600000,1418083200000,10000A,,,,372.23367756849,309.67657335614
8972,WK_2769,祥和路,中正路,民生北路,1,137.5,25.31,21.3,105.4,2.45,0,1,2.45,高壓混凝土磚,210.8,12,5,0,0,0,0,18,10,4,0,樹幹傾倒,,,,0,0,,,16.13,1,4,3,嘉義縣,大林鎮,1410825600000,1543241220000,10000A,是,107G201020110042480,2018,324.17579154673,227.22697150017
8973,WK_2770,祥和路,祥和路1號,民生北路,2,205.6,25.31,21.3,182.3,2.45,0,1.15,2.45,高壓混凝土磚,366.42,10.62,27,0,0,0,0,35,13,5,0,店家私物阻礙,,,,0,0,,,15.5,1,3,3,嘉義縣,大林鎮,1410825600000,1543240860000,10000A,是,107G201020110042480,2018,767.25632280449,371.22163753158
8974,WK_2771,祥和路,民生北路,明華路,1,154.2,25.25,21.25,123.9,2.45,0,1.1,2.45,高壓混凝土磚,247.8,9.49,9,1,0,0,0,25,11,4,0,N,,,,0,0,,,2.51,1,1,3,嘉義縣,大林鎮,1410825600000,1543241040000,10000A,是,107G201020110042480,2018,289.71583632472,274.99814173776
8975,WK_2772,祥和路,民生北路,明華路,2,132.31,25.25,21.25,95.6,2.45,0,1.2,2.45,高壓混凝土磚,191.2,5.71,8,1,0,0,0,5,7,3,0,N,,,,0,0,,,4.85,1,1,3,嘉義縣,大林鎮,1410825600000,1543240560000,10000A,是,107G201020110042480,2018,271.26465286769,215.63896970441
8976,WK_2773,祥和路,明華路,中興一路,1,276.1,25.35,21.3,242.89,2.7,1.2,1.25,1.5,高壓混凝土磚,497.92,11.78,15,1,0,0,0,33,14,6,2,雜物堆積，植生嚴重，無法通行。,,,,0,0,,,0.73,1,4,3,嘉義縣,大林鎮,1410825600000,1543246020000,10000A,是,107G201020110042210,2018,1812.6980660647,510.00064292505
8977,WK_2774,祥和路,明華路,祥和路241巷,2,252.05,25.35,21.3,238.35,2,0.8,1.2,1.2,高壓混凝土磚,476.7,4.8,14,1,0,0,0,26,6,6,2,私設斜坡,,,,0,0,0,,0,1,4,3,嘉義縣,大林鎮,1410825600000,1418083200000,10000A,是,107G201020110042210,2018,800.44000286023,492.72271865485
8978,WK_2775,祥和路,祥和路241巷,西榮路,2,163.49,25.3,21.3,137.6,2.7,1.2,1.2,1.5,高壓混凝土磚,275.2,7.8,10,2,0,0,0,23,8,2,0,植生影響通行,,,,0,0,,,4.48,1,4,3,嘉義縣,大林鎮,1410825600000,1543246440000,10000A,是,107G201020110042210,2018,393.82962001985,273.04628834979
8979,WK_2805,南華路一段,南華大學汽車專用道,南華大學機車專用道,2,87.25,16.3,12,80.7,2.15,0,2.15,2.15,高壓混凝土磚,173.51,0,2,0,0,0,0,0,0,N,0,N,,,,0,0,0,,0,1,1,7,嘉義縣,大林鎮,1410998400000,1418083200000,10000A,,,,87.363268967117,136.99929280981
8980,WK_2807,南華路一段,瑞豐橋尾,嘉104,2,659.7,23,18.6,639.5,2.2,0,2.2,2.2,高壓混凝土磚,1406.9,0,3,0,0,0,0,0,0,N,1,N,,,,0,0,0,,0,1,1,7,嘉義縣,大林鎮,1410998400000,1418083200000,10000A,,,,2683.9649262826,1260.2220335828
8981,WK_2808,南華路一段,瑞豐橋尾,嘉104,1,659.7,23,18.6,651.2,2.2,0,2.2,2.2,高壓混凝土磚,1432.64,0,1,0,0,0,0,0,0,N,0,N,,,,0,0,0,,0,1,1,7,嘉義縣,大林鎮,1410998400000,1418083200000,10000A,,,,3295.9083440795,1352.1036546286
8982,WK_2809,南華路一段,嘉104,南華大學前汽車專用道,1,188.1,15.4,11,116.2,2.2,0,2.2,2.2,高壓混凝土磚,255.64,0,2,0,0,0,0,0,0,N,0,雜草阻礙,,,,0,0,0,,0,1,4,7,嘉義縣,大林鎮,1410998400000,1418083200000,10000A,,,,544.09985782342,270.29830225587
8983,WK_2780,中山路一巷,中山路17巷,平和街15巷,1,55.2,13.4,11.2,20.9,2.2,0,2.2,2.2,高壓混凝土磚,45.98,0,2,0,0,0,0,0,0,2,4,招牌,,,,0,0,0,,0,1,2,6,嘉義縣,大林鎮,1410912000000,1418083200000,10000A,,,,534.31844937015,376.61067758156
8984,WK_3138,公園路,大同二路,大同一路,1,362.45,15.28,10.1,338.3,2.6,1.15,1.45,1.45,抿石子,879.58,39.33,0,0,0,0,0,73,19,4,0,N,,,,0,0,0,,0,1,1,7,嘉義縣,大埔鄉,1416873600000,1417132800000,10000A,,,,849.88805280886,659.27508317218
8985,WK_3139,公園路,曾文水庫,大同一路,2,911.7,15.28,10.1,1007.65,2.58,0,2.58,2.58,抿石子,2599.74,0,19,0,0,0,0,120,0,7,0,植生阻礙人行道,,,,0,0,0,,0.01,1,2,7,嘉義縣,大埔鄉,1416873600000,1417132800000,10000A,,,,3604.6540283604,1930.5804265795
8986,WK_3140,公園路,曾文水庫,大同二路,1,549.25,15.28,10.1,534.5,2.65,1.7,0.95,0.95,抿石子,1416.43,136.85,0,0,0,0,0,102,46,8,3,N,,,,0,0,0,,0.26,1,1,7,嘉義縣,大埔鄉,1416873600000,1417132800000,10000A,,,,1409.7366378733,1075.2027842967
8987,WK_3141,大同二路,大同一路,公園路,2,304.5,16.3,12.2,291.8,2.1,1,1.1,0.6,抿石子,612.78,28.8,15,0,0,0,0,50,24,1,0,N,,,,0,0,0,,0.26,1,1,7,嘉義縣,大埔鄉,1416873600000,1417132800000,10000A,,,,594.94358138017,572.02308702685
8988,WK_3142,大同二路,大同一路,公園路,1,304.5,16.3,12.2,276,2,0.9,1.1,0.7,抿石子,552,23.76,4,0,0,0,0,48,22,1,0,N,,,,0,0,0,,1.57,1,1,7,嘉義縣,大埔鄉,1416873600000,1417132800000,10000A,,,,535.09816715081,539.61789226327
8989,WK_3145,竹圍一街,竹圍二街,大埔七街,2,71.5,13.65,9.75,50.6,3.9,1.2,2.7,2.2,連鎖磚,197.34,10.08,0,0,0,0,0,2,7,N,1,無,,,,0,0,0,,0,1,1,7,嘉義縣,大埔鄉,1416873600000,1417737600000,10000A,,,,237.57579792485,129.72333533409
8990,WK_3146,大同一路,自由三街,長青街,1,37.35,15,13.55,43,1.75,0,1.75,1.75,版磚,75.25,0,0,0,0,0,0,0,0,N,2,無,,,,0,0,0,大埔鄉衛生所,0,1,1,6,嘉義縣,大埔鄉,1416873600000,1417564800000,10000A,,,,82.676488797267,98.608646548648
8991,WK_3080,十字路,十字路2之2號,汴頭7之1號,2,161.3,22.3,18.8,161.3,3.5,0,3.5,1.55,版磚,564.55,0,10,0,0,0,1,10,0,N,1,民車阻礙,,,,0,0,0,,0,1,3,7,嘉義縣,中埔鄉,1414972800000,1416528000000,10000A,,,,537.68958596423,314.4302762853
8992,WK_3081,檨仔林,阿里山公路,吳鳳廟停車場,1,143.25,24.9,8.1,134.4,8.7,4.6,4.1,4.1,連鎖磚,1169.28,376.97,5,1,0,0,0,17,1,N,2,民車阻礙,,,,0,0,0,,1.8,1,2,3,嘉義縣,中埔鄉,1414972800000,1416528000000,10000A,,,,1284.1586627122,312.60883243554
8993,WK_3082,檨仔林,阿里山公路,吳鳳廟停車場,2,143.25,24.9,8.1,122.5,8.5,4.3,4.2,4.2,連鎖磚,1041.25,443.11,11,1,0,0,0,17,1,N,0,民車阻礙通行,,,,0,0,0,,5.63,1,2,3,嘉義縣,中埔鄉,1414972800000,1416528000000,10000A,,,,1147.0559649273,287.5611528736
8994,WK_3085,內山公路,無名路,中正路,2,166.4,20.85,19.4,89.78,1.45,0,1.45,1.45,磁磚,130.18,0,0,0,0,0,0,0,0,3,1,N,,,,0,0,0,,0,1,1,6,嘉義縣,中埔鄉,1415059200000,1416528000000,10000A,,,,101.65451277584,143.13655237397
8995,WK_3086,中正路,無名巷,內山公路,1,33.6,11.23,10,26.6,1.23,0,1.23,0.65,金錢磚,32.72,0,1,0,0,0,0,0,0,0,1,電信桿,,,,0,0,0,,5.26,1,1,6,嘉義縣,中埔鄉,1415059200000,1416528000000,10000A,,,,32.929076528899,56.01221217769
8996,WK_3089,仁義潭橋,橋尾,橋頭,1,181.8,9,6.9,181.8,1.05,0,1.05,1.05,高壓混凝土磚,190.89,0,0,0,0,0,0,0,0,2,0,無,,,,0,0,0,,0,1,1,7,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,,,,173.04814669575,331.70805674038
8997,WK_3090,仁義潭橋,橋尾,橋頭,2,181.8,9,6.9,181.8,1.05,0,1.05,1.05,高壓混凝土磚,190.89,0,0,0,0,0,0,0,0,2,0,無,,,,0,0,0,,0,1,1,7,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,,,,172.98055302747,331.59429297637
8998,WK_3091,無名路,阿里山公路,無名路,1,949.4,25.25,17.3,922.9,4,1.6,2.4,2.4,連鎖磚,3691.6,1195.36,35,0,0,0,0,149,15,20,9,植生覆蓋阻礙通行,,,,0,0,0,,0.04,1,4,7,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,,,,3737.4523834299,1878.8899372501
8999,WK_3092,無名路,阿里山公路,無名路,2,949.4,25.25,17.3,967,3.95,1.55,2.4,2.4,連鎖磚,3819.65,1250.18,45,2,0,0,0,128,1,18,10,雜草阻礙、私人物品阻礙通行,,,,0,0,0,,0.47,1,4,7,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,,,,3770.0969727916,1917.8789315522
9000,WK_3093,和興路,無名路,中華路,2,582.5,20.04,14.1,569.4,2.96,1,1.96,1.96,其他,1685.42,357.94,13,1,0,0,0,110,1,4,1,私人雜物堆積,,,,0,0,0,PU材質,3.49,1,2,6,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,是,106G201020110132060,2017,1683.0181211238,1143.4974634753
9001,WK_3094,和興路,無名路,中華路,1,582.5,20.04,14.1,525.7,2.98,1,1.98,1.98,其他,1566.59,352.79,6,5,0,0,0,105,1,4,1,N,,,,0,0,0,PU材質,1.59,1,1,5,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,是,106G201020110132060,2017,1598.7969589434,1078.9832864934
9002,WK_3095,仁義路,後庄堤防,富收堤防,2,321.7,12,8.3,321.7,3.7,1.37,2.33,2.33,連鎖磚,1190.29,378.12,39,0,0,0,6,0,7,0,0,N,,,,0,0,0,,0,1,1,7,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,,,,1191.5736404902,651.49641031884
9003,WK_3096,仁義路,大義路,仁義路,2,94,15.29,12.56,72,1.45,0.6,0.85,0.7,連鎖磚,104.4,3.24,3,0,0,0,0,0,9,0,0,N,,,,0,0,0,,7.05,1,1,6,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,,,,105.69169872249,148.6808585549
9004,WK_3097,仁義路,大義路,仁義路,1,94,15.29,12.56,83.89,1.28,0.5,0.78,0.65,連鎖磚,107.38,2.1,1,0,0,0,0,0,7,0,0,N,,,,0,0,0,,23.91,1,1,7,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,,,,104.48904490346,165.82505373307
9005,WK_3098,仁義路,和美路,大義路,2,217.5,14.91,12.56,196.6,1.25,0.5,0.75,0,連鎖磚,245.75,3.9,4,0,0,0,0,3,13,N,2,路樹阻斷通道,,,,0,0,0,,8.54,1,4,3,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,,,,241.64064349276,389.12625871893
9006,WK_3099,仁義路,和美路,大義路,1,217.5,14.91,12.56,175.7,1.1,0.5,0.6,0.36,連鎖磚,193.27,5.1,6,0,0,0,0,6,17,0,0,私設斜坡、雜物堆積,,,,0,0,0,,19.24,1,4,7,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,,,,188.97916431364,345.80155174337
9007,WK_3100,仁義路,忠信街,和美路,2,369.9,15.09,12.56,349.25,1.26,0.5,0.76,0.64,連鎖磚,440.05,12.6,6,0,0,0,0,7,42,0,0,N,,,,0,0,0,,14.83,1,1,7,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,,,,434.29628096349,691.8971694098
9008,WK_3101,仁義路,忠信街,和美路,1,369.9,15.09,12.56,358.1,1.27,0.6,0.67,0.5,連鎖磚,454.79,16.8,8,0,0,0,0,13,40,0,0,N,,,,0,0,0,,7.72,1,1,7,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,,,,448.41536403567,708.71065900731
9009,WK_3102,仁義路,忠仁街,忠信街,2,50.2,13.87,12.56,37.7,1.31,0.5,0.81,0.6,連鎖磚,49.39,0.3,2,0,0,0,0,1,1,1,0,N,,,,0,0,0,,2.37,1,1,3,嘉義縣,中埔鄉,1416355200000,1416528000000,10000A,,,,60.55730123549,95.075861630488
